ts_utc,ticker,city,band,yes_bid,yes_ask,no_bid,no_ask,volume,kmia_obs,nyc_obs
2026-08-29T17:59Z,KXHIGHCHI-26AUG29-T87,CHI,T87,0.00,0.01,0.99,1.00,959,81,73
2026-08-29T17:59Z,KXHIGHCHI-26AUG30-B86.5,CHI,B86.5,0.33,0.34,0.66,0.67,209,81,73
2026-08-29T17:59Z,KXHIGHCHI-26AUG30-B88.5,CHI,B88.5,0.24,0.26,0.74,0.76,85,81,73
2026-08-29T17:59Z,KXHIGHCHI-26AUG30-B90.5,CHI,B90.5,0.07,0.09,0.91,0.93,37,81,73
2026-08-29T17:59Z,KXHIGHCHI-26AUG30-B92.5,CHI,B92.5,0.02,0.03,0.97,0.98,198,81,73
2026-08-29T17:59Z,KXHIGHCHI-26AUG30-T86,CHI,T86,0.31,0.32,0.68,0.69,620,81,73
2026-08-29T17:59Z,KXHIGHCHI-26AUG30-T93,CHI,T93,0.00,0.01,0.99,1.00,1049,81,73
2026-08-29T17:59Z,KXHIGHDEN-26AUG29-B90.5,DEN,B90.5,0.38,0.39,0.61,0.62,1970,81,73
2026-08-29T17:59Z,KXHIGHDEN-26AUG29-B92.5,DEN,B92.5,0.50,0.51,0.49,0.50,1640,81,73
2026-08-29T17:59Z,KXHIGHDEN-26AUG29-B94.5,DEN,B94.5,0.04,0.05,0.95,0.96,3674,81,73
2026-08-29T17:59Z,KXHIGHDEN-26AUG29-B96.5,DEN,B96.5,0.00,0.01,0.99,1.00,879,81,73
2026-08-29T17:59Z,KXHIGHDEN-26AUG29-T90,DEN,T90,0.04,0.05,0.95,0.96,2252,81,73
2026-08-29T17:59Z,KXHIGHDEN-26AUG29-T97,DEN,T97,0.00,0.01,0.99,1.00,427,81,73
2026-08-29T17:59Z,KXHIGHDEN-26AUG30-B85.5,DEN,B85.5,0.10,0.26,0.74,0.90,10,81,73
2026-08-29T17:59Z,KXHIGHDEN-26AUG30-B87.5,DEN,B87.5,0.38,0.39,0.61,0.62,42,81,73
2026-08-29T17:59Z,KXHIGHDEN-26AUG30-B89.5,DEN,B89.5,0.21,0.24,0.76,0.79,44,81,73
2026-08-29T17:59Z,KXHIGHDEN-26AUG30-B91.5,DEN,B91.5,0.05,0.07,0.93,0.95,61,81,73
2026-08-29T17:59Z,KXHIGHDEN-26AUG30-T85,DEN,T85,0.06,0.07,0.93,0.94,48,81,73
2026-08-29T17:59Z,KXHIGHDEN-26AUG30-T92,DEN,T92,0.00,0.02,0.98,1.00,905,81,73
2026-08-29T17:59Z,KXHIGHMIA-26AUG29-B88.5,MIA,B88.5,0.05,0.06,0.94,0.95,13088,81,73
2026-08-29T17:59Z,KXHIGHMIA-26AUG29-B90.5,MIA,B90.5,0.04,0.06,0.94,0.96,13768,81,73
2026-08-29T17:59Z,KXHIGHMIA-26AUG29-B92.5,MIA,B92.5,0.00,0.02,0.98,1.00,13138,81,73
2026-08-29T17:59Z,KXHIGHMIA-26AUG29-B94.5,MIA,B94.5,0.00,0.01,0.99,1.00,6226,81,73
2026-08-29T17:59Z,KXHIGHMIA-26AUG29-T88,MIA,T88,0.83,0.87,0.13,0.17,19390,81,73
2026-08-29T17:59Z,KXHIGHMIA-26AUG29-T95,MIA,T95,0.00,0.01,0.99,1.00,1598,81,73
2026-08-29T17:59Z,KXHIGHMIA-26AUG30-B87.5,MIA,B87.5,0.04,0.05,0.95,0.96,92,81,73
2026-08-29T17:59Z,KXHIGHMIA-26AUG30-B89.5,MIA,B89.5,0.33,0.34,0.66,0.67,697,81,73
2026-08-29T17:59Z,KXHIGHMIA-26AUG30-B91.5,MIA,B91.5,0.43,0.44,0.56,0.57,331,81,73
2026-08-29T17:59Z,KXHIGHMIA-26AUG30-B93.5,MIA,B93.5,0.18,0.19,0.81,0.82,686,81,73
2026-08-29T17:59Z,KXHIGHMIA-26AUG30-T87,MIA,T87,0.01,0.02,0.98,0.99,788,81,73
2026-08-29T17:59Z,KXHIGHMIA-26AUG30-T94,MIA,T94,0.01,0.02,0.98,0.99,347,81,73
2026-08-29T17:59Z,KXHIGHNY-26AUG29-B79.5,NY,B79.5,0.29,0.43,0.57,0.71,11926,81,73
2026-08-29T17:59Z,KXHIGHNY-26AUG29-B81.5,NY,B81.5,0.01,0.03,0.97,0.99,16933,81,73
2026-08-29T17:59Z,KXHIGHNY-26AUG29-B83.5,NY,B83.5,0.00,0.01,0.99,1.00,4397,81,73
2026-08-29T17:59Z,KXHIGHNY-26AUG29-B85.5,NY,B85.5,0.00,0.01,0.99,1.00,2876,81,73
2026-08-29T17:59Z,KXHIGHNY-26AUG29-T79,NY,T79,0.58,0.71,0.29,0.42,16846,81,73
2026-08-29T17:59Z,KXHIGHNY-26AUG29-T86,NY,T86,0.00,0.01,0.99,1.00,2299,81,73
2026-08-29T17:59Z,KXHIGHNY-26AUG30-B82.5,NY,B82.5,0.37,0.41,0.59,0.63,223,81,73
2026-08-29T17:59Z,KXHIGHNY-26AUG30-B84.5,NY,B84.5,0.15,0.16,0.84,0.85,57,81,73
2026-08-29T17:59Z,KXHIGHNY-26AUG30-B86.5,NY,B86.5,0.06,0.07,0.93,0.94,166,81,73
2026-08-29T17:59Z,KXHIGHNY-26AUG30-B88.5,NY,B88.5,0.00,0.02,0.98,1.00,997,81,73
2026-08-29T17:59Z,KXHIGHNY-26AUG30-T82,NY,T82,0.37,0.38,0.62,0.63,882,81,73
2026-08-29T17:59Z,KXHIGHNY-26AUG30-T89,NY,T89,0.00,0.01,0.99,1.00,1012,81,73
2026-08-29T18:11Z,KXHIGHCHI-26AUG29-B80.5,CHI,B80.5,0.51,0.55,0.45,0.49,8330,81,73
2026-08-29T18:11Z,KXHIGHCHI-26AUG29-B82.5,CHI,B82.5,0.43,0.46,0.54,0.57,6475,81,73
2026-08-29T18:11Z,KXHIGHCHI-26AUG29-B84.5,CHI,B84.5,0.00,0.01,0.99,1.00,7070,81,73
2026-08-29T18:11Z,KXHIGHCHI-26AUG29-B86.5,CHI,B86.5,0.00,0.01,0.99,1.00,3130,81,73
2026-08-29T18:11Z,KXHIGHCHI-26AUG29-T80,CHI,T80,0.00,0.01,0.99,1.00,11588,81,73
2026-08-29T18:11Z,KXHIGHCHI-26AUG29-T87,CHI,T87,0.00,0.01,0.99,1.00,959,81,73
2026-08-29T18:11Z,KXHIGHCHI-26AUG30-B86.5,CHI,B86.5,0.33,0.34,0.66,0.67,209,81,73
2026-08-29T18:11Z,KXHIGHCHI-26AUG30-B88.5,CHI,B88.5,0.24,0.25,0.75,0.76,86,81,73
2026-08-29T18:11Z,KXHIGHCHI-26AUG30-B90.5,CHI,B90.5,0.07,0.08,0.92,0.93,40,81,73
2026-08-29T18:11Z,KXHIGHCHI-26AUG30-B92.5,CHI,B92.5,0.02,0.03,0.97,0.98,198,81,73
2026-08-29T18:11Z,KXHIGHCHI-26AUG30-T86,CHI,T86,0.33,0.34,0.66,0.67,726,81,73
2026-08-29T18:11Z,KXHIGHCHI-26AUG30-T93,CHI,T93,0.00,0.01,0.99,1.00,1049,81,73
2026-08-29T18:11Z,KXHIGHDEN-26AUG29-B90.5,DEN,B90.5,0.39,0.40,0.60,0.61,2001,81,73
2026-08-29T18:11Z,KXHIGHDEN-26AUG29-B92.5,DEN,B92.5,0.49,0.51,0.49,0.51,1684,81,73
2026-08-29T18:11Z,KXHIGHDEN-26AUG29-B94.5,DEN,B94.5,0.00,0.02,0.98,1.00,3935,81,73
2026-08-29T18:11Z,KXHIGHDEN-26AUG29-B96.5,DEN,B96.5,0.00,0.01,0.99,1.00,879,81,73
2026-08-29T18:11Z,KXHIGHDEN-26AUG29-T90,DEN,T90,0.05,0.06,0.94,0.95,2271,81,73
2026-08-29T18:11Z,KXHIGHDEN-26AUG29-T97,DEN,T97,0.00,0.01,0.99,1.00,427,81,73
2026-08-29T18:11Z,KXHIGHDEN-26AUG30-B85.5,DEN,B85.5,0.21,0.26,0.74,0.79,12,81,73
2026-08-29T18:11Z,KXHIGHDEN-26AUG30-B87.5,DEN,B87.5,0.37,0.38,0.62,0.63,44,81,73
2026-08-29T18:11Z,KXHIGHDEN-26AUG30-B89.5,DEN,B89.5,0.23,0.24,0.76,0.77,46,81,73
2026-08-29T18:11Z,KXHIGHDEN-26AUG30-B91.5,DEN,B91.5,0.06,0.07,0.93,0.94,114,81,73
2026-08-29T18:11Z,KXHIGHDEN-26AUG30-T85,DEN,T85,0.06,0.07,0.93,0.94,50,81,73
2026-08-29T18:11Z,KXHIGHDEN-26AUG30-T92,DEN,T92,0.00,0.02,0.98,1.00,905,81,73
2026-08-29T18:11Z,KXHIGHMIA-26AUG29-B88.5,MIA,B88.5,0.04,0.06,0.94,0.96,13317,81,73
2026-08-29T18:11Z,KXHIGHMIA-26AUG29-B90.5,MIA,B90.5,0.05,0.06,0.94,0.95,14595,81,73
2026-08-29T18:11Z,KXHIGHMIA-26AUG29-B92.5,MIA,B92.5,0.00,0.01,0.99,1.00,13215,81,73
2026-08-29T18:11Z,KXHIGHMIA-26AUG29-B94.5,MIA,B94.5,0.00,0.01,0.99,1.00,6226,81,73
2026-08-29T18:11Z,KXHIGHMIA-26AUG29-T88,MIA,T88,0.86,0.91,0.09,0.14,20288,81,73
2026-08-29T18:11Z,KXHIGHMIA-26AUG29-T95,MIA,T95,0.00,0.01,0.99,1.00,1598,81,73
2026-08-29T18:11Z,KXHIGHMIA-26AUG30-B87.5,MIA,B87.5,0.04,0.05,0.95,0.96,92,81,73
2026-08-29T18:11Z,KXHIGHMIA-26AUG30-B89.5,MIA,B89.5,0.33,0.34,0.66,0.67,699,81,73
2026-08-29T18:11Z,KXHIGHMIA-26AUG30-B91.5,MIA,B91.5,0.41,0.42,0.58,0.59,351,81,73
2026-08-29T18:11Z,KXHIGHMIA-26AUG30-B93.5,MIA,B93.5,0.18,0.19,0.81,0.82,686,81,73
2026-08-29T18:11Z,KXHIGHMIA-26AUG30-T87,MIA,T87,0.01,0.02,0.98,0.99,788,81,73
2026-08-29T18:11Z,KXHIGHMIA-26AUG30-T94,MIA,T94,0.01,0.02,0.98,0.99,347,81,73
2026-08-29T18:11Z,KXHIGHNY-26AUG29-B79.5,NY,B79.5,0.26,0.27,0.73,0.74,12435,81,73
2026-08-29T18:11Z,KXHIGHNY-26AUG29-B81.5,NY,B81.5,0.01,0.02,0.98,0.99,16991,81,73
2026-08-29T18:11Z,KXHIGHNY-26AUG29-B83.5,NY,B83.5,0.00,0.01,0.99,1.00,4397,81,73
2026-08-29T18:11Z,KXHIGHNY-26AUG29-B85.5,NY,B85.5,0.00,0.01,0.99,1.00,2876,81,73
2026-08-29T18:11Z,KXHIGHNY-26AUG29-T79,NY,T79,0.74,0.75,0.25,0.26,17398,81,73
2026-08-29T18:11Z,KXHIGHNY-26AUG29-T86,NY,T86,0.00,0.01,0.99,1.00,2299,81,73
2026-08-29T18:11Z,KXHIGHNY-26AUG30-B82.5,NY,B82.5,0.35,0.36,0.64,0.65,228,81,73
2026-08-29T18:11Z,KXHIGHNY-26AUG30-B84.5,NY,B84.5,0.15,0.16,0.84,0.85,57,81,73
2026-08-29T18:11Z,KXHIGHNY-26AUG30-B86.5,NY,B86.5,0.06,0.07,0.93,0.94,166,81,73
2026-08-29T18:11Z,KXHIGHNY-26AUG30-B88.5,NY,B88.5,0.00,0.01,0.99,1.00,997,81,73
2026-08-29T18:11Z,KXHIGHNY-26AUG30-T82,NY,T82,0.43,0.45,0.55,0.57,1530,81,73
2026-08-29T18:11Z,KXHIGHNY-26AUG30-T89,NY,T89,0.00,0.01,0.99,1.00,1012,81,73
